x,file_name,speaker,sex,Number,wordTarget,word,singGem,syllType,vowelLength,syllStruct,c.v,phoneme,modeArticulation4,placeArticulation,voiced.unvoiced,placeVoicing,durationC2,durationVoicedPercC2,durationVOTAll,VOTDec,durationBurst,durationVOT,durationVoicedPercVOTAll,intensityOnsetVOTAll,intensityOffsetVOTAll,durationV2,f0OnsetV2,intensityOnsetV2,f1OnsetV2,h1mnh2OnsetNormV2,durationV1,f0OffsetV1,intensityOffsetV1,f1OffsetV1,h1mnh2OffsetNorm
1580,02_F_W_main_1.wav,sp2,F,4015,3aaddah,3aaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,192.908,45.59585492,15.142,15,9,6,0,49.824,58.622,170.564,185.029,61.987,422.498,-3.942,159.109,212.479,65.073,701.731,3.855
1581,02_F_W_main_1.wav,sp2,F,4045,HaaTTah,HaaTTAh,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,218.286,31.19266055,11.095,11,8,3,50,55.537,61.518,136.101,215.467,62.443,553.375,2.117,134.951,230.816,64.978,869.191,1.387
1582,02_F_W_main_1.wav,sp2,F,4075,saakkah,seekkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,202.358,82.17821782,40.157,-202.358,11,29,0,55.148,55.619,165.479,182.511,58.878,409.177,1.243,144.763,227.808,67.846,442.168,-0.003
1583,02_F_W_main_1.wav,sp2,F,4374,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,221.427,77.8280543,6.626,-221.427,4,3,71.42857143,61.445,64.587,174.48,180.148,67.318,409.408,6.47,165.504,273.856,70.401,464.306,-1.646
1584,02_F_W_main_1.wav,sp2,F,4428,Haaddeh,Haaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,201.372,65.17412935,11.35,-201.372,8,4,0,55.109,60.149,107.939,161.849,62.766,438.086,-10.759,147.706,236.105,67.34,610.537191,7.916
1585,02_F_W_main_1.wav,sp2,F,4458,SaaDdDdah,SAADDah,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,165.957,69.27710843,13.844,-165.957,3,11,7.69230769,53.449,63.902,126.5,191.578,65.722,539.345,-6.059,198.278,234.631,64.821,643.206,-4.41
1586,02_F_W_main_1.wav,sp2,F,4790,Taabbeh,TAAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,187.56,67.37967914,12.973,-187.56,6,7,15.38461538,62.967,65.9,123.688,175.816,66.248,434.737,-0.767,156.847,255.921,70.482,572.901,5.66
1587,02_F_W_main_1.wav,sp2,F,4832,jaaddeh,jeeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,214.954,100,16.271,-214.954,9,7,100,50.226,59.907,90.583,172.15,60.085,436.401,3.903,157.924,250.175,66.892,440.001,6.628
1588,02_F_W_main_1.wav,sp2,F,4862,3aaDdDdah,3AADDAh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,165.154,69.09090909,6.452,-165.154,5,1,0,62.515,65.717,104.37,207.217,66.584,538.854,-10.318,138.624,283.536,70.499,557.662,7.228
1589,02_F_W_main_2.wav,sp2,F,5177,saabbeh,seebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,205.993,83.98058252,8.248,-205.993,5,4,0,59.036,62.786,99.471,172.7,65.274,437.496,-1.196,160.684,277.074,71.041,500.673,NA
1590,02_F_W_main_2.wav,sp2,F,5201,Haabbeh,Haabbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,172.688,63.95348837,15.444,-172.688,5,11,0,58.295,64.797,117.163,161.396,65.81,440.689,-0.71,172.332,243.819,72.29,775.033,-0.301
1591,02_F_W_main_2.wav,sp2,F,5625,saaddah,seeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,187.812,60.10638298,15.546,-187.812,6,9,0,51.284,58.703,134.914,171.173,60.36,370.245,6.339,149.392,244.212,65.551,467.064,-2.27
1592,02_F_W_main_2.wav,sp2,F,5643,naaTTah,nAATTAh,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,198.275,60.60606061,18.445,-198.275,9,9,0,51.58,59.444,84.029,175.206,59.529,940.157,-0.439,181.014,270.235,65.643,861.131,3.498
1593,02_M_W_main_1.wav,sp12,M,5951,3aaddah,3aaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,195.774,58.67346939,32.624,-195.774,12,21,0,55.185,63.873,187.007,118.725,68.995,389.176,7.246,165.607,127.806,73.584,577.064,-1.815
1594,02_M_W_main_1.wav,sp12,M,6212,Haaddeh,Haaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,178.905,79.88826816,36.483,-178.905,9,27,0,54.447,62.219,220.807,116.003,64.931,398.838,-3.27,158.862,115.081,67.67,537.284,2.964
1595,02_M_W_main_1.wav,sp12,M,6358,Taabbeh,TAAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,202.024,54.95049505,14.372,-202.024,4,10,35.71428571,56.765,64.235,184.578,119.625,68.208,426.138,-9.382,165.863,112.996,67.981,492.333,4.588
1596,02_M_W_main_1.wav,sp12,M,6400,jaaddeh,jaaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,168.419,75.5952381,54.971,-168.419,6,49,0,53.191,62.793,209.167,115.418,65.3,392.246,11.557,164.744,110.502,63.42,373.523,-3.365
1597,02_M_W_main_2.wav,sp12,M,6768,saaddah,seeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,154.394,84.51612903,28.737,-154.394,5,24,0,53.839,60.502,191.401,126.887,66.295,372.608,-7.388,152.939,122.609,67.84,406.277,-6.848
1598,02_M_W_main_2.wav,sp12,M,6816,Haakkah,HAAkkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,119.171,18.48739496,77.149,77,6,71,0,55.613,59.022,117.579,119.427,65.449,407.403,-9.887,179.295,122.454,66.067,614.791,-7.768
1599,02_M_W_xtra.wav,sp12,M,7102,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,202.882,36.45320197,13.487,13,5,8,0,59.561,66.844,176.703,135.139,69.289,423.652,-5.053,143.691,125.668,73.257,592.365,-3.515
1600,02_M_W_xtra.wav,sp12,M,7120,SaaDdDdah,SAADDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,183.107,78.68852459,48.862,-183.107,14,35,0,55.202,66.492,166.674,129.927,70.667,397.417,-6.777,173.078,125.308,72.205,525.353,NA
1601,02_M_W_xtra.wav,sp12,M,7225,saabbeh,seebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,179.189,83.79888268,14.572,-179.189,4,10,0,56.499,65.156,153.978,116.035,69.931,425.327,-0.637,154.255,112.124,69.978,402.847,1.836
1602,02_M_W_xtra.wav,sp12,M,7231,Haabbeh,HAAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,177.646,54.49438202,4.592,-177.646,4,0.8,0,63.649,63.649,83.559,121.286,67.93,426.628,-1.799,153.018,123.153,74.233,621.71,-1.726
1603,03_F_W_main_1.wav,sp3,F,7378,3aaddah,3eeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,216.021,68.98148148,9.637,-216.021,5,4,0,54.259,60.548,206.812,210.766,60.847,746.525,1.117,144.785,271.822,74.12,534.743,4.657
1604,03_F_W_main_1.wav,sp3,F,7408,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,188.602,21.27659574,14.729,14,6,8,0,53.45,62.31,182.735,211.617,62.982,604.12,-5.702,146.104,272.834,68.212,705.244,-2.803
1605,03_F_W_main_1.wav,sp3,F,7438,saakkah,seekkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,181.733,31.86813187,39.566,40,24,16,0,53.92,58.258,162.552,202.122,58.801,393.865,-4.635,128.331,234.626,64.042,419.526,15.37
1606,03_F_W_main_1.wav,sp3,F,7741,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,180.83,100,6.276,-180.83,4,2,100,61.502,64.94,203.738,203.852,65.092,416.17,-4.502,138.143,258.211,73.279,530.877,2.57
1607,03_F_W_main_1.wav,sp3,F,7795,Haaddeh,Heeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,183.948,100,15.777,-183.948,6,10,100,53.387,60.754,179.615,231.944,63.841,446.358,-2.36,152.305,280.563,68.186,542.695,19.344
1608,03_F_W_main_2.wav,sp3,F,8211,3aaDdDdah,3AADDah,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,189.018,43.68421053,13.114,13,6,7,0,55.409,64.116,253.761,234.68,66.427,603.719,-1.053,172.328,271.125,72.67,594.634,-3.496
1609,03_F_W_main_4.wav,sp3,F,8995,saaddah,seeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,187.723,73.26203209,19.771,-187.723,9,11,0,52.422,59.78,192.964,210.994,62.292,446.477,-0.35,152.886,251.395,72.766,501.328,NA
1610,03_F_W_main_4.wav,sp3,F,9013,naaTTah,naaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,193.175,15.54404145,18.197,19,6,13,0,58.486,69.549,258.537,234.887,70.641,702.633,-6.023,171.194,263.777,69.344,584.234,2.737
1611,03_F_W_main_4.wav,sp3,F,9061,Haakkah,Heekkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,165.558,19.87951807,40.354,40,27,13,0,58.359,63.246,191.504,243.392,65.253,393.228,-3.365,143.719,272.645,69.268,503.387,NA
1612,03_F_W_xtra.wav,sp3,F,9371,SaaDdDdah,SAADDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,168.297,58.33333333,23.732,-168.297,8,16,0,49.692,60.499,189.372,212.754,61.096,463.175,-5.8,179.291,236.105,67.272,665.77,NA
1613,03_F_W_xtra.wav,sp3,F,9441,jaaddeh,jeeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,173.338,100,8.27,-173.338,5,3,100,57.031,62.586,213.842,210.643,64.15,557.588,-3.758,165.234,232.964,69.293,456.244,-6.949
1614,03_F_W_xtra.wav,sp3,F,9495,Haabbeh,Heebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,203.781,48.76847291,33.453,33,6,27,0,47.295,61.724,203.203,226.165,64.157,430.172,-4.531,144.609,249.526,72.238,516.343,1.188
1615,03_M_W_main_1.wav,sp13,M,9626,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,226.32,41.59292035,18.773,18,4,14,0,50.189,61.741,144.203,107.087,64.478,433.289,-9.241,138.19,125.627,70.671,482.891,NA
1616,03_M_W_main_1.wav,sp13,M,9863,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,166.97,85.62874251,9.024,-166.97,4,5,88.88888889,60.515,63.458,158.896,108.389,69.021,356.706,-2.492,137.063,131.136,77.622,492.435,-6.9
1617,03_M_W_main_1.wav,sp13,M,9917,Haaddeh,Haaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,159.069,89.93710692,14.614,-159.069,7,8,64.28571429,62.181,68.284,160.323,104.751,70.394,324.801,-5.237,150.045,124.341,73.491,541.261,-2.603
1618,03_M_W_main_2.wav,sp13,M,10510,saabbeh,saabbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,152.161,100,9.276,-152.161,3,6,100,62.625,64.187,155.478,108.392,65.971,305.548,-5.238,187.855,125.816,73.536,480.935,-8.799
1619,03_M_W_main_2.wav,sp13,M,10815,saaddah,saaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,127.322,100,22.356,-127.322,5,18,100,61.004,67.267,148.399,112.386,71.352,328.467,-0.822,178.433,123.358,72.427,466.277,-6.148
1620,03_M_W_main_2.wav,sp13,M,10827,naaTTah,nAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,164.593,12.12121212,19.356,19,6,13,0,55.709,65.731,143.695,118.164,71.001,471.446,-5.188,147.117,125.888,74.844,501.09,-2.999
1621,03_M_W_main_2.wav,sp13,M,10857,Haakkah,HAAkkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,136.873,0,46.856,47,18,29,0,57.202,63.465,120.316,112.813,67.311,333.33,-4.35,146.138,127.948,69.584,512.441,-4.426
1622,03_M_W_xtra.wav,sp13,M,11120,SaaDdDdah,SAADDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,189.565,100,8.512,-189.565,7,1,100,64.688,67.331,158.455,118.157,69.767,297.726,-6.029,175.968,144.372,74.513,493.958,0.774
1623,03_M_W_xtra.wav,sp13,M,11177,Taabbeh,TAAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,132.466,100,13.61,-132.466,4,10,100,61.913,66.928,172.507,107.464,69.869,366.395,0.314,148.63,124.779,77.358,536.702,-4.542
1624,03_M_W_xtra.wav,sp13,M,11183,jaaddeh,jeeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,141.701,100,10.005,-141.701,2,8,100,62.21,65.108,163.551,98.434,69.78,329.341,-8.473,145.661,126.816,77.352,397.006,-11.531
1625,04_F_W_main_1.wav,sp4,F,11380,3aaddah,3aaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,142.531,27.97202797,14.595,15,4,11,0,49.774,55.441,74.606,150.796,57.959,448.677,-4.203,114.17,193.942,63.52,582.551,-6.012
1626,04_F_W_main_1.wav,sp4,F,11434,saakkah,saakkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,193.322,36.08247423,53.636,54,13,41,0,51.946,54.604,108.149,155.927,56.935,470.831,-1.454,117.068,202.607,61.619,574.373,NA
1627,04_F_W_main_1.wav,sp4,F,11717,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,181.008,58.01104972,7.14,-181.008,4,3,42.85714286,56.543,59.649,191.27,219.486,59.931,456.053,-2.595,148.916,226.225,64.249,552.146,-6.528
1628,04_F_W_main_1.wav,sp4,F,11795,SaaDdDdah,SaaDDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,181.253,46.96132597,11.168,12,5,7,0,50.16,53.202,194.22,209.264,55.703,447.388,-3.525,168.444,202.873,64.557,645.553,-3.435
1629,04_F_W_main_1.wav,sp4,F,12144,3aaDdDdah,3aaDDah,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,174.817,44.57142857,15.581,16,4,12,0,51.063,56.901,219.013,214.245,59.569,542.103,-0.729,177.742,205.569,62.981,534.974,7.858
1630,04_F_W_main_2.wav,sp4,F,12433,saabbeh,seebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,146.192,53.42465753,8.867,-146.192,2,6,0,46.946,51.437,122.984,172.385,51.785,438.032,1.829,112.665,157.817,59.04,603.368,8.459
1631,04_F_W_main_2.wav,sp4,F,12493,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,163.947,15.24390244,17.271,17,11,6,0,51.873,56.564,181.459,190.277,57.104,664.109,-13.61,118.234,162.806,56.83,661.012,-2.887
1632,04_F_W_main_2.wav,sp4,F,12825,naaTTah,nAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,196.973,22.33502538,13.138,13,8,5,0,54.664,59.849,156.365,206.015,60.639,612.885,10.063,148.587,207.68,63.321,861.299,-1.416
1633,04_M_W_main_1.wav,sp14,M,13280,3aaddah,3AAddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,229.326,100,13.371,-229.326,6,8,100,63.219,66.177,119.899,143.531,69.847,383.592,-6.224,115.879,146.688,73.205,545.141,-3.832
1634,04_M_W_main_1.wav,sp14,M,13310,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,168.369,6.50887574,26.005,26,5,21,0,55.668,69.203,190.381,144.02,71.621,491.559,16.123,116.265,156.758,77.425,596.525,NA
1635,04_M_W_main_1.wav,sp14,M,13340,saakkah,seekkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,151.811,40.78947368,35.702,35,4,31,0,58.547,68.576,223.761,143.482,71.105,375.32,1.069,131.747,146.878,70.007,604.3,NA
1636,04_M_W_main_1.wav,sp14,M,13674,SaaDdDdah,SAADDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,141.801,78.87323944,28.494,-141.801,8,21,0,57.446,63.366,155.145,101.948,65.599,415.135,15.815,150.296,149.635,75.681,430.986,-4.196
1637,04_M_W_main_2.wav,sp14,M,13974,jaaddeh,jeeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,169.685,80,26.505,-169.685,7,19,0,58.946,62.642,243.28,135.276,64.933,352.536,-0.583,145.971,133.214,72.709,477.225,-2.735
1638,04_M_W_main_2.wav,sp14,M,14004,3aaDdDdah,3AADDah,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,156.895,100,20.571,-156.895,4,17,100,59.198,69.766,243.774,126.852,71.902,530.937,-0.963,146.264,136.85,73.327,539.263,-4.707
1639,04_M_W_main_3.wav,sp14,M,14318,saabbeh,saabbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,124.755,100,15.157,-124.755,9,6,100,57.891,62.097,175.432,114.037,63.744,478.923,-5.389,122.92,107.959,68.049,519.409,-2.532
1640,04_M_W_main_3.wav,sp14,M,14342,Haabbeh,Haabbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,178.377,100,9.51,-178.377,7,3,100,60.998,62.759,146.003,108.681,65.554,379.847,-10.226,121.217,129.816,76.7,638.122,-1.821
1641,04_M_W_main_3.wav,sp14,M,14733,naaTTah,nAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,157.456,3.79746835,36.154,36,25,11,0,52.329,65.499,160.586,126.357,71.911,489.911,-3.668,129.073,124.06,71.917,690,1.632
1642,04_M_W_main_3.wav,sp14,M,14781,Haakkah,Haakkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,149.279,8.72483221,40.583,41,6,35,0,55.468,67.58,134.084,136.114,69.88,428.011,-2.003,92.667,130.253,73.191,609.322,0.343
1643,04_M_W_main_4.wav,sp14,M,15033,Haaddeh,Heeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,142.532,100,11.884,-142.532,10,2,100,63.15,66.677,218.426,115.04,68.955,355.874,-1.931,123.796,131.146,75.022,427.842,-1.163
1644,04_M_W_main_4.wav,sp14,M,15054,Taabbeh,TAAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,147.124,100,9.549,-147.124,4,5,100,67.331,70.041,152.262,121.11,71.742,447.299,-1.343,140.044,136.67,76.275,449.904,NA
1645,04_M_W_main_4.wav,sp14,M,15142,saaddah,seeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,136.391,100,13.757,-136.391,8,5,100,66.599,70.258,258.221,118.569,71.762,356.037,-8.316,140.834,133.546,74.71,397.545,1.253
1646,05_F_W_main_1.wav,sp5,F,15198,3aaddah,3aaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,190.899,46.59685864,21.908,22,3,19,0,49.695,60.892,121.655,182.364,61.857,398.576,6.083,154.808,206.383,66.681,697.508,1.07
1647,05_F_W_main_1.wav,sp5,F,15252,saakkah,seekkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,186.18,20.96774194,45.967,46,9,37,0,54.944,57.021,71.389,170.785,59.588,410.149,-4.411,102.06,213.116,64.541,431.727,-2.522
1648,05_F_W_main_1.wav,sp5,F,15546,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,196.614,78.06122449,14.089,-196.614,9,5,0,59.332,63.39,186.67,185.264,63.692,410.05,-1.346,120.655,236.969,71.523,522.625,-4.319
1649,05_F_W_main_1.wav,sp5,F,15600,Haaddeh,Heeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,158.407,62.65822785,25.157,-158.407,6,19,0,51.872,60.27,167.74,167.17,61.685,388.604,-23.341,123.959,220.438,68.867,469.624,3.385
1650,05_F_W_main_1.wav,sp5,F,15630,SaaDdDdah,SAADDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,137.009,100,18.08,-137.009,5,13,100,57.805,60.672,169.523,181.112,62.894,370.187,-2.454,132.069,207.911,66.853,512.46,12.32
1651,05_F_W_main_1.wav,sp5,F,15954,jaaddeh,jeeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,151.134,71.52317881,33.638,-151.134,7,26,0,48.25,62.124,135.166,185.957,62.973,392.544,-8.443,152.694,202.406,67.85,396.761,1.44
1652,05_F_W_main_1.wav,sp5,F,15984,3aaDdDdah,3AADDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,182.143,87.91208791,19.996,-182.143,9,11,0,56.205,62.57,224.37,191.247,65.834,403.977,-5.656,128.725,248.584,73.262,668.869,-4.548
1653,05_F_W_main_2.wav,sp5,F,16690,saaddah,seeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,123.72,78.22580645,34.21,-123.72,9,25,0,50.082,60.678,93.904,170.816,61.021,398.135,-9.529,99.041,184.561,65.62,389.812,-10.989
1654,05_F_W_main_2.wav,sp5,F,16708,naaTTah,nAATTAh,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,213.697,22.42990654,24.223,25,8,17,0,53.465,64.536,154.498,195.666,67.385,571.931,-6.504,106.47,215.801,69.63,760.502,-5.615
1655,05_F_W_main_2.wav,sp5,F,16756,Haakkah,Heekkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,199.329,16.08040201,33.161,33,6,27,0,58.115,60.111,151.148,226.082,61.844,363.298,-4.767,102.111,208.946,60.016,516.167,1.439
1656,05_F_W_xtra.wav,sp5,F,17112,saabbeh,seebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,156.326,92.30769231,14.348,-156.326,8,6,0,60.016,65.241,195.552,208.424,65.274,414.931,-9.97,119.761,221.594,75.697,476.402,-3.907
1657,05_F_W_xtra.wav,sp5,F,17118,Haabbeh,Heebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,207.538,94.71153846,18.155,-207.538,15,3,0,58.833,67.032,165.667,178.162,68.693,416.818,3.42,121.769,218.606,72.902,464.579,-7.949
1658,05_M_W_main_1.wav,sp15,M,17798,3aaDdDdah,3AADDah,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,132.331,84.84848485,20.739,-132.331,17,4,52.38095238,56.757,63.283,137.144,141.938,65.842,526.413,9.539,136.855,132.724,67.391,529.791,-7.234
1659,05_M_W_main_2.wav,sp15,M,18781,naaTTah,nAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,218.347,16.58986175,16.183,16,12,4,0,58.904,68.614,255.311,164.704,71.672,462.115,4.643,165.053,163.793,74.335,620.132,2.232
1660,05_M_W_main_2.wav,sp15,M,18887,Haakkah,Haakkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,190.658,0,34.001,34,16,18,0,60.094,67.392,243.441,171.309,70.122,399.228,0.482,163.257,166.558,66.715,639.561,5.488
1661,05_M_W_main_2.wav,sp15,M,18945,saaddah,seeddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,193.93,91.7948718,14.531,-193.93,11,3,100,59.042,63.199,202.387,155.065,65.666,417.965,5.077,169.914,155.949,80.872,474.361,NA
1662,05_M_W_xtra.wav,sp15,M,18996,SaaDdDdah,SAADDeh,geminate,trochaic,longV1,VV1CC2V2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,171.526,100,17.63,-171.526,16,1,100,58.363,63.328,168.706,132.747,66,407.246,4.94,177.227,125.498,74.285,496.995,1.855
1663,05_M_W_xtra.wav,sp15,M,19007,saakkah,seekkeh,geminate,trochaic,longV1,VV1CC2V2,CC2,kk,stop,velar,voiceless,velar,224.68,5.33333333,40.506,40,12,28,0,60.239,62.751,225.028,135.77,65.719,349.841,2.144,135.487,146.446,79.144,445.487,1.449
1664,05_M_W_xtra.wav,sp15,M,19018,3aaddah,3aaddeh,geminate,trochaic,longV1,VV1CC2V2,CC2,dd,stop,alveolar,voiced,alveolar voiced,196.883,100,21.322,-196.883,16,5,100,57.889,63.269,196.612,131.044,65.433,383.276,6.058,166.891,136.876,75.23,532.105,NA
